rated,turns,time_increment,white_rating,black_rating,rank_diff,opening_code,opening_moves,victory_status,winner
TRUE,54,10+0,2168,1872,296,A48,5,Resign,Black
TRUE,48,30+0,1659,1625,34,C20,3,Resign,Black
TRUE,49,30+0,1523,1673,-150,D20,6,Mate,White
TRUE,109,10+8,1767,1566,201,A11,2,Mate,White
TRUE,68,30+0,1192,1539,-347,B06,2,Out of Time,Black
FALSE,106,20+0,1539,1500,39,C21,5,Mate,Black
FALSE,54,15+15,1844,1539,305,D30,4,Resign,Black
FALSE,33,15+15,1539,1844,-305,D38,9,Resign,White
FALSE,36,15+15,1844,1539,305,D06,4,Resign,Black
FALSE,28,15+15,1539,1844,-305,D00,5,Mate,Black
FALSE,29,15+16,1855,1539,316,C41,5,Resign,White
FALSE,30,5+8,1539,1802,-263,C20,3,Resign,Black
FALSE,6,15+0,1315,1539,-224,B00,3,Resign,Black
FALSE,73,15+0,1528,1539,-11,C42,4,Resign,White
FALSE,22,10+5,1539,1229,310,C00,3,Resign,Black
FALSE,58,10+0,1539,1500,39,A45,5,Resign,Black
TRUE,80,15+2,1657,1644,13,D00,3,Mate,Black
TRUE,50,17+0,1463,1500,-37,B30,4,Mate,Black
FALSE,26,15+0,1826,1500,326,B20,3,Resign,Black
FALSE,89,20+0,1266,1500,-234,B00,2,Draw,Draw
FALSE,98,2+15,1500,1457,43,C10,7,Resign,Black
FALSE,41,8+6,1750,1500,250,B00,2,Mate,White
FALSE,45,15+10,1500,1741,-241,A06,3,Resign,White
FALSE,10,11+1,1500,1569,-69,B20,2,Resign,Black
FALSE,54,10+0,1500,1591,-91,C21,9,Resign,Black
FALSE,28,6+8,1500,1500,0,C21,5,Resign,Black
FALSE,30,15+0,1500,1756,-256,A46,5,Resign,Black
FALSE,52,10+0,1302,1500,-198,C46,7,Out of Time,Black
FALSE,75,10+0,1559,1500,59,B00,2,Out of Time,White
TRUE,32,10+12,1566,1580,-14,C00,3,Resign,White
FALSE,35,10+5,1636,1580,56,D15,7,Resign,White
FALSE,38,3+10,1580,1595,-15,B01,4,Mate,Black
FALSE,28,15+0,1580,1500,80,D20,5,Resign,Black
TRUE,78,10+0,1589,1650,-61,B01,6,Resign,Black
TRUE,50,10+0,1438,1583,-145,C00,3,Resign,Black
TRUE,36,10+0,1592,1624,-32,C65,6,Mate,Black
TRUE,55,6+3,1621,1602,19,A49,4,Mate,White
FALSE,57,15+5,1602,1579,23,B01,4,Resign,White
FALSE,65,15+0,1602,1628,-26,D85,13,Resign,White
FALSE,30,10+0,1591,1602,-11,B27,4,Resign,Black
TRUE,48,5+8,1618,1591,27,B20,2,Resign,Black
TRUE,71,7+7,1614,1601,13,B22,3,Resign,White
TRUE,54,10+0,1595,1590,5,C01,5,Resign,Black
TRUE,35,7+10,1600,1621,-21,C60,5,Resign,Black
FALSE,41,10+10,1600,1609,-9,C65,7,Resign,White
FALSE,31,8+7,1600,1631,-31,B32,7,Resign,White
FALSE,99,15+0,1600,1603,-3,C30,3,Resign,White
FALSE,56,10+3,1619,1600,19,C02,9,Resign,White
FALSE,33,10+10,1600,1581,19,C77,9,Resign,Black
FALSE,48,5+5,1500,1600,-100,A00,1,Resign,Black
FALSE,30,10+5,1600,1720,-120,B32,7,Resign,Black
FALSE,27,10+5,1720,1600,120,B21,3,Resign,White
TRUE,34,9+2,1608,1589,19,C00,3,Resign,Black
FALSE,95,10+5,1589,1553,36,C68,7,Resign,White
FALSE,40,10+5,1589,1664,-75,C62,6,Resign,White
FALSE,163,10+5,1538,1589,-51,B02,2,Mate,White
FALSE,87,5+10,1589,1595,-6,A10,2,Resign,White
TRUE,79,5+8,1599,1599,0,D02,4,Resign,White
TRUE,44,10+2,1594,1589,5,C00,3,Mate,Black
FALSE,70,10+5,1691,1589,102,C02,7,Resign,Black
FALSE,15,10+5,1589,1691,-102,C65,8,Resign,White
FALSE,46,10+5,1500,1589,-89,B40,8,Resign,Black
TRUE,37,5+20,1579,1577,2,C00,3,Resign,White
TRUE,105,15+5,1568,1569,-1,C41,7,Out of Time,White
FALSE,32,15+0,1565,1568,-3,B12,7,Resign,White
TRUE,50,10+2,1585,1557,28,A45,3,Mate,Black
TRUE,25,10+5,1513,1569,-56,C20,4,Resign,White
TRUE,28,10+5,1581,1514,67,B33,11,Resign,Black
FALSE,66,10+5,1581,1597,-16,D06,4,Out of Time,Black
TRUE,37,8+4,1598,1592,6,C00,3,Resign,White
FALSE,138,15+5,1500,1592,-92,B07,2,Mate,Black
TRUE,67,10+0,1190,936,254,C25,4,Resign,White
TRUE,121,10+0,1597,1192,405,C57,8,Resign,White
TRUE,57,10+0,1524,1176,348,C46,7,Resign,White
FALSE,89,30+8,2109,2270,-161,A46,4,Resign,White
FALSE,67,15+0,2270,1890,380,C41,8,Mate,White
FALSE,40,45+0,2154,2270,-116,B13,10,Resign,Black
TRUE,70,30+8,2115,2276,-161,A46,4,Draw,Draw
TRUE,55,15+15,2191,2294,-103,B15,10,Resign,White
FALSE,93,20+0,2294,2280,14,C40,4,Resign,White
TRUE,39,15+10,1877,1080,797,C20,3,Mate,White
TRUE,118,120+5,1097,1305,-208,D00,3,Resign,Black
TRUE,66,10+10,1112,1368,-256,C00,3,Mate,Black
TRUE,47,180+0,1374,1129,245,A40,3,Mate,White
TRUE,81,40+8,1604,1135,469,B01,2,Mate,White
TRUE,75,20+0,1364,1156,208,A40,3,Mate,White
TRUE,80,10+0,1954,2158,-204,B40,4,Out of Time,Black
TRUE,37,10+0,2151,1696,455,B33,8,Mate,White
TRUE,85,10+0,1853,2229,-376,D00,3,Mate,White
TRUE,35,10+0,2224,1695,529,B29,5,Mate,White
TRUE,38,10+0,1859,2212,-353,B07,6,Mate,Black
TRUE,42,10+0,1920,2194,-274,C42,5,Mate,Black
TRUE,72,10+0,2092,2147,-55,A08,4,Resign,Black
TRUE,55,10+0,2094,2024,70,B40,11,Resign,White
TRUE,52,10+0,1543,2087,-544,A00,1,Mate,Black
TRUE,54,10+0,1952,2021,-69,D04,6,Resign,Black
TRUE,78,8+0,1496,1525,-29,A00,2,Resign,Black
TRUE,47,8+0,1500,1503,-3,B21,5,Resign,White
TRUE,85,8+0,1515,1514,1,D00,5,Resign,White
TRUE,62,8+0,1524,1515,9,A10,1,Resign,Black
TRUE,49,8+0,1512,1576,-64,A01,2,Mate,White
TRUE,108,8+0,1590,1499,91,D01,4,Out of Time,Black
TRUE,116,8+0,1532,1488,44,B23,3,Resign,Black
TRUE,38,8+0,1497,1535,-38,A01,2,Resign,Black
TRUE,79,8+0,1525,1507,18,B01,2,Resign,White
TRUE,41,8+0,1495,1536,-41,A04,2,Resign,White
TRUE,62,8+0,1503,1587,-84,A04,2,Resign,Black
TRUE,50,8+0,1530,1492,38,B50,4,Mate,Black
TRUE,116,8+0,1501,1541,-40,A00,1,Resign,Black
TRUE,60,8+0,1512,1488,24,A43,3,Mate,Black
TRUE,140,8+0,1501,1501,0,B90,11,Mate,Black
TRUE,60,8+0,1510,1564,-54,A04,2,Resign,Black
TRUE,74,8+0,1520,1549,-29,A04,3,Resign,Black
TRUE,43,8+0,1566,1529,37,A20,2,Resign,White
TRUE,82,8+0,1539,1555,-16,A85,5,Out of Time,Black
TRUE,119,8+0,1544,1549,-5,A15,2,Resign,White
TRUE,45,8+0,1596,1558,38,C55,7,Resign,White
TRUE,66,10+0,1532,1548,-16,A40,1,Resign,Black
TRUE,138,15+0,1559,1564,-5,A43,2,Resign,Black
TRUE,115,10+0,1546,1610,-64,A04,2,Mate,White
TRUE,40,10+10,1566,1535,31,D00,3,Mate,Black
TRUE,51,8+5,1523,1545,-22,B20,3,Mate,White
TRUE,50,10+8,1557,1526,31,D02,3,Resign,Black
TRUE,75,8+0,1590,1556,34,B94,11,Draw,Draw
TRUE,65,8+0,1522,1567,-45,B20,3,Resign,White
TRUE,66,8+0,1577,1596,-19,D41,9,Resign,Black
TRUE,135,8+0,1579,1525,54,A01,2,Draw,Draw
TRUE,111,8+0,1632,1588,44,D15,7,Resign,White
TRUE,48,7+3,1627,1576,51,A40,1,Mate,Black
TRUE,96,7+3,1585,1616,-31,A06,3,Resign,Black
TRUE,144,8+0,1519,1577,-58,B11,4,Mate,Black
FALSE,73,60+0,2032,1719,313,D45,9,Resign,White
TRUE,44,15+0,1118,1482,-364,C00,3,Mate,Black
TRUE,62,12+0,1120,1775,-655,C68,8,Mate,Black
TRUE,84,25+0,1143,1128,15,B29,5,Mate,Black
TRUE,63,10+7,1051,1363,-312,C48,7,Mate,White
TRUE,107,10+0,1684,1053,631,C77,9,Out of Time,White
TRUE,59,10+5,1012,1222,-210,C41,5,Mate,White
FALSE,83,60+0,1500,1012,488,C44,5,Resign,White
TRUE,40,15+0,1028,1097,-69,C40,4,Mate,Black
TRUE,77,4+6,1442,1034,408,C24,4,Mate,White
FALSE,84,30+10,1347,1034,313,C44,5,Mate,Black
FALSE,41,10+0,1500,1034,466,B00,5,Resign,White
FALSE,44,10+0,1034,1500,-466,B00,3,Resign,Black
TRUE,54,10+0,1405,1041,364,C65,6,Resign,White
TRUE,55,10+0,1054,1303,-249,B00,2,Resign,Black
TRUE,71,10+5,1580,1058,522,C20,3,Resign,White
TRUE,17,10+0,1467,1372,95,C64,6,Resign,White
TRUE,64,15+15,1381,1401,-20,C57,8,Resign,Black
TRUE,90,10+10,1042,1381,-339,A20,2,Resign,Black
FALSE,25,15+0,1500,1381,119,C53,9,Resign,White
FALSE,139,7+2,1510,1381,129,C20,3,Mate,White
FALSE,127,7+2,1381,1372,9,B06,2,Mate,White
FALSE,72,7+2,1381,1510,-129,C41,4,Mate,Black
FALSE,9,8+1,1288,1381,-93,D01,4,Resign,White
FALSE,44,5+5,1381,1722,-341,B40,4,Mate,Black
TRUE,52,10+10,1392,1437,-45,B00,4,Resign,Black
TRUE,121,10+10,1635,1397,238,C50,6,Mate,White
TRUE,130,15+15,1405,1548,-143,C50,6,Mate,Black
FALSE,30,10+10,1406,1405,1,C45,7,Resign,White
FALSE,76,15+3,1405,1785,-380,C00,3,Mate,Black
FALSE,46,30+8,1728,1405,323,C44,4,Mate,Black
FALSE,99,15+3,1505,1405,100,C42,5,Mate,White
FALSE,18,10+5,1405,1550,-145,C00,3,Resign,Black
FALSE,76,30+0,1500,1405,95,C22,8,Resign,Black
TRUE,50,19+19,1340,1420,-80,C20,4,Resign,White
TRUE,45,10+0,1432,1451,-19,C40,4,Resign,Black
TRUE,20,10+0,1448,1340,108,C41,4,Resign,Black
TRUE,59,10+0,1715,1453,262,C50,6,Resign,White
TRUE,47,10+0,1450,1121,329,C46,7,Resign,White
TRUE,59,10+0,1715,1455,260,C51,8,Mate,White
TRUE,57,10+0,1096,1478,-382,D00,5,Resign,White
TRUE,54,10+0,1480,1847,-367,B20,3,Out of Time,Black
TRUE,35,10+0,1932,1482,450,C30,3,Resign,White
TRUE,20,10+0,1390,1473,-83,C50,11,Resign,Black
TRUE,106,10+0,1486,1451,35,C50,5,Mate,Black
TRUE,33,10+0,1484,1088,396,C41,4,Mate,White
TRUE,96,10+0,1319,1477,-158,D02,4,Out of Time,Black
TRUE,23,10+1,1461,1553,-92,B20,3,Resign,White
TRUE,60,10+0,1481,1225,256,C42,5,Mate,Black
TRUE,63,10+0,1890,1483,407,C30,3,Mate,White
TRUE,44,10+0,1387,1499,-112,C46,7,Resign,White
TRUE,131,10+0,1892,1475,417,C50,8,Mate,White
TRUE,56,10+0,1602,1888,-286,A48,5,Resign,Black
TRUE,51,10+0,1886,1464,422,C00,3,Mate,White
TRUE,137,10+0,1907,1898,9,C02,9,Mate,White
TRUE,93,10+0,1822,1934,-112,E76,9,Out of Time,White
TRUE,66,10+0,1946,1955,-9,B30,4,Mate,Black
TRUE,159,10+0,1722,1976,-254,C00,3,Mate,White
TRUE,27,10+0,1971,1711,260,A43,2,Resign,White
TRUE,95,10+0,1878,1987,-109,A00,1,Mate,White
TRUE,51,10+0,1983,1699,284,D06,4,Mate,White
TRUE,38,10+0,1779,1976,-197,C01,5,Resign,Black
TRUE,43,10+0,1969,1834,135,D31,5,Resign,White
TRUE,77,10+0,1919,1983,-64,A00,5,Mate,White
TRUE,32,10+0,1801,1976,-175,A85,5,Resign,Black
TRUE,93,10+0,1968,1825,143,D06,4,Resign,White
TRUE,34,10+0,1842,1960,-118,A84,4,Resign,Black
TRUE,81,10+0,1950,1849,101,A40,2,Resign,White
TRUE,30,10+0,2012,1934,78,C07,6,Resign,Black
TRUE,65,8+2,1909,1406,503,D02,4,Resign,White
FALSE,48,5+8,1500,1909,-409,C02,6,Resign,Black
TRUE,55,8+0,1904,1498,406,D05,9,Resign,White
FALSE,43,5+8,1904,1500,404,D05,6,Resign,White
TRUE,61,5+5,1903,1302,601,D02,3,Resign,White
TRUE,20,5+5,1571,1897,-326,C11,7,Resign,Black
TRUE,52,8+0,1941,1362,579,A40,2,Resign,Black
TRUE,74,5+8,1356,1939,-583,C02,6,Mate,Black
TRUE,74,5+8,1293,1938,-645,A00,4,Resign,Black
TRUE,26,5+8,1471,1935,-464,C00,2,Resign,Black
TRUE,57,5+8,1931,1475,456,D02,3,Out of Time,White
FALSE,26,30+6,1675,1656,19,D06,4,Resign,Black
FALSE,57,30+6,1675,1716,-41,D82,7,Mate,White
TRUE,112,5+5,2123,2219,-96,B12,7,Mate,Black
TRUE,35,5+5,2210,2131,79,A00,1,Resign,White
TRUE,69,10+10,2110,2395,-285,C65,6,Resign,White
TRUE,83,10+0,1585,2131,-546,B07,2,Resign,White
TRUE,58,10+0,1655,2130,-475,E60,5,Resign,Black
FALSE,32,10+0,1190,1500,-310,C40,4,Mate,Black
FALSE,9,10+0,1500,1190,310,C20,3,Mate,White
FALSE,52,10+0,1190,1500,-310,C40,4,Resign,Black
FALSE,19,10+0,1500,1190,310,C20,3,Mate,White
FALSE,20,10+0,1190,1257,-67,C44,5,Resign,Black
FALSE,35,10+0,1500,1190,310,C65,6,Resign,White
FALSE,21,10+0,1190,1500,-310,C46,6,Mate,White
FALSE,33,10+0,1500,1190,310,C42,7,Resign,White
FALSE,88,10+0,1332,1190,142,C44,4,Mate,Black
TRUE,40,10+0,1190,2133,-943,C46,5,Resign,Black
TRUE,14,10+0,1205,1349,-144,B07,5,Resign,Black
TRUE,7,10+0,1500,1213,287,C20,3,Resign,White
TRUE,12,10+0,1214,1964,-750,C41,4,Resign,Black
TRUE,67,10+0,1460,1224,236,B27,3,Mate,White
TRUE,54,10+0,1237,1431,-194,C46,7,Mate,Black
TRUE,49,10+0,1425,1252,173,C42,4,Resign,White
FALSE,72,10+0,1252,1319,-67,C40,4,Mate,Black
FALSE,24,10+0,1252,1500,-248,B27,4,Resign,Black
FALSE,55,10+0,1252,1500,-248,C41,5,Resign,Black
FALSE,23,10+0,1340,1252,88,C55,7,Resign,White
TRUE,27,10+0,1272,1381,-109,C46,5,Resign,Black
TRUE,9,10+0,1345,1297,48,D20,5,Resign,White
TRUE,28,10+0,1328,1300,28,C00,5,Resign,Black
TRUE,80,10+0,1256,1294,-38,C20,3,Out of Time,Black
TRUE,58,10+0,1399,1233,166,C65,6,Mate,Black
TRUE,27,10+0,1159,1414,-255,C40,3,Mate,White
TRUE,9,10+0,1476,1173,303,C20,3,Mate,White
TRUE,60,10+0,1189,1471,-282,C41,7,Resign,Black
TRUE,82,10+0,1205,1500,-295,C46,7,Resign,Black
TRUE,17,10+0,1450,1231,219,C20,3,Resign,White
TRUE,7,10+0,1444,1264,180,C20,3,Resign,White
TRUE,44,10+0,1313,1437,-124,B01,2,Mate,Black
TRUE,25,10+0,1340,1426,-86,C20,3,Mate,White
TRUE,65,10+0,1292,1339,-47,C27,3,Mate,White
TRUE,69,10+0,1421,1500,-79,C42,6,Resign,White
TRUE,53,12+10,1821,2236,-415,B30,4,Resign,Black
TRUE,55,15+0,2225,2015,210,E59,19,Resign,White
TRUE,40,12+10,1843,2220,-377,A46,5,Mate,Black
TRUE,86,7+2,1541,2219,-678,D01,5,Resign,Black
TRUE,47,12+10,1936,2236,-300,C17,9,Resign,Black
TRUE,16,12+10,2233,1772,461,A91,8,Resign,White
TRUE,29,12+10,2209,2030,179,A04,2,Resign,White
TRUE,27,12+10,2209,1320,889,B00,6,Mate,White
TRUE,74,12+10,1900,2200,-300,B20,3,Mate,Black
TRUE,39,12+10,1856,2192,-336,B56,10,Resign,Black
TRUE,50,12+10,1818,2185,-367,B50,4,Resign,Black
TRUE,53,12+10,2182,1688,494,D31,5,Resign,White
TRUE,40,12+10,1690,2178,-488,B10,2,Resign,Black
TRUE,21,12+10,2174,1692,482,D02,4,Resign,White
TRUE,40,12+10,1957,2151,-194,B21,6,Resign,Black
TRUE,17,12+10,1741,2145,-404,B20,3,Resign,Black
TRUE,61,12+10,2191,1599,592,D02,5,Mate,White
TRUE,19,12+10,2181,1830,351,C60,6,Resign,White
TRUE,62,12+10,1640,2177,-537,C02,10,Resign,Black
TRUE,45,12+10,2174,1641,533,D21,6,Resign,White
TRUE,44,12+10,1439,2172,-733,A00,1,Mate,Black
TRUE,38,12+10,1959,2151,-192,E20,7,Mate,Black
TRUE,43,12+10,2138,1819,319,E94,14,Resign,White
TRUE,14,12+10,1822,2123,-301,B57,12,Resign,Black
TRUE,23,12+10,2123,1108,1015,A50,4,Mate,White
TRUE,41,12+10,2119,1571,548,D30,7,Mate,White
TRUE,118,12+10,1968,2083,-115,D00,4,Out of Time,Black
TRUE,58,12+10,2069,1707,362,D31,5,Resign,White
FALSE,43,10+10,2016,2069,-53,B20,3,Resign,Black
TRUE,66,10+10,2076,1990,86,A06,3,Resign,Black
TRUE,51,8+0,1979,1537,442,B01,4,Mate,White
TRUE,72,8+0,2071,2002,69,C01,4,Resign,Black
TRUE,69,15+0,1999,1890,109,D07,5,Resign,White
TRUE,32,15+0,1916,1830,86,C42,5,Mate,Black
TRUE,108,15+0,1726,1500,226,C45,13,Mate,Black
FALSE,94,15+0,1450,1500,-50,A10,1,Mate,Black
FALSE,34,15+0,1264,1500,-236,B20,3,Resign,Black
FALSE,77,15+0,2011,1500,511,B21,6,Out of Time,White
TRUE,133,10+0,2300,2198,102,D00,4,Draw,Draw
TRUE,82,10+3,2103,2294,-191,B06,2,Resign,Black
TRUE,67,10+0,2290,2004,286,D03,10,Resign,White
TRUE,80,10+0,2008,2286,-278,A80,3,Resign,Black
TRUE,68,10+0,2303,2108,195,A46,5,Resign,Black
TRUE,119,10+0,2299,2015,284,D02,5,Mate,White
TRUE,95,10+0,2270,2312,-42,B12,3,Resign,White
TRUE,46,5+5,2321,2300,21,A00,2,Out of Time,Black
TRUE,47,5+5,2287,2335,-48,A40,2,Resign,White
TRUE,41,10+0,2225,2301,-76,C01,5,Resign,White
TRUE,65,12+9,2179,2317,-138,D20,4,Resign,White
TRUE,61,10+0,2305,2311,-6,D02,3,Out of Time,White
TRUE,144,10+0,2074,2300,-226,D20,4,Resign,Black
TRUE,105,9+3,2290,2235,55,B06,7,Resign,White
TRUE,43,10+0,2287,1956,331,D02,3,Mate,White
TRUE,20,10+0,1959,2283,-324,B06,2,Resign,Black
TRUE,89,10+0,2279,2037,242,A45,2,Resign,White
TRUE,55,8+0,2267,2247,20,A45,2,Resign,White
TRUE,101,5+5,2320,2278,42,C03,5,Resign,White
TRUE,83,10+0,2274,2004,270,D02,3,Resign,White
TRUE,102,5+5,2282,2393,-111,A46,4,Resign,Black
TRUE,66,6+5,2293,2326,-33,A45,2,Resign,Black
TRUE,45,3+8,2000,2289,-289,C89,28,Resign,Black
FALSE,161,5+5,2280,2276,4,A01,2,Resign,White
TRUE,62,5+5,2293,2264,29,B06,7,Resign,Black
TRUE,81,5+5,2280,2303,-23,A43,4,Resign,White
TRUE,52,5+5,2291,2342,-51,A45,2,Resign,Black
TRUE,46,7+7,2052,2286,-234,D20,5,Mate,Black
TRUE,46,10+0,2255,2274,-19,D00,3,Mate,Black
TRUE,27,10+0,2270,1968,302,A40,6,Resign,White
TRUE,68,10+0,1941,2266,-325,D20,4,Resign,Black
TRUE,53,10+0,2264,1842,422,C66,8,Mate,White
TRUE,70,10+0,1902,2261,-359,C65,6,Resign,Black
TRUE,32,10+5,2163,2252,-89,D20,5,Resign,Black
TRUE,71,10+0,2249,1877,372,D25,7,Resign,White
TRUE,59,5+5,2362,2245,117,B06,5,Draw,Draw
TRUE,44,10+0,2264,2072,192,D00,3,Resign,Black
TRUE,89,10+0,2259,2017,242,D00,3,Out of Time,White
TRUE,43,10+0,2255,2272,-17,A00,1,Resign,White
TRUE,74,5+5,2287,2070,217,D00,3,Resign,Black
TRUE,74,10+0,2007,2283,-276,B13,10,Resign,Black
TRUE,135,17+0,1537,1552,-15,C60,5,Resign,Black
TRUE,128,15+1,1354,1546,-192,C23,3,Mate,Black
TRUE,40,15+0,1629,1555,74,C41,5,Resign,White
TRUE,57,15+8,1543,1572,-29,B40,4,Mate,White
TRUE,49,15+20,1552,1607,-55,C41,4,Resign,Black
TRUE,61,15+0,1348,1569,-221,A00,1,Resign,White
TRUE,49,10+5,1446,1592,-146,B00,2,Mate,White
TRUE,69,15+1,1582,1556,26,C41,7,Resign,White
TRUE,110,7+10,1589,1721,-132,C55,7,Mate,Black
TRUE,32,8+8,1555,1601,-46,A41,2,Resign,White
TRUE,95,8+8,1591,1565,26,C41,4,Resign,White
TRUE,111,11+5,1583,1513,70,C41,5,Out of Time,White
TRUE,47,11+5,1523,1574,-51,D00,3,Resign,Black
TRUE,42,10+0,1560,1563,-3,C68,7,Resign,Black
TRUE,51,10+5,1553,1552,1,C00,3,Mate,White
FALSE,66,5+10,1500,1731,-231,C00,4,Mate,Black
FALSE,29,9+15,1500,1461,39,B20,3,Resign,Black
FALSE,79,9+15,1464,1500,-36,B07,4,Mate,White
FALSE,82,9+15,1500,1461,39,D02,4,Resign,Black
FALSE,169,30+0,1631,1500,131,A00,1,Resign,White
FALSE,58,9+7,1500,1606,-106,C27,3,Mate,Black
FALSE,41,5+5,1704,1500,204,B00,3,Mate,White
FALSE,48,4+7,1856,1500,356,C44,5,Resign,White
FALSE,86,4+7,1500,1693,-193,C46,6,Mate,Black
TRUE,52,8+1,1380,1236,144,A40,3,Mate,Black
TRUE,44,5+5,1037,1377,-340,D00,4,Mate,Black
TRUE,22,5+8,1006,1375,-369,C21,3,Mate,Black
TRUE,31,10+1,1361,1429,-68,D35,6,Resign,White
TRUE,82,10+0,1345,1373,-28,C50,5,Resign,White
TRUE,28,15+0,1161,1368,-207,A00,1,Resign,Black
TRUE,39,5+5,1357,1337,20,C01,4,Mate,White
TRUE,102,12+0,1667,1723,-56,C53,12,Resign,Black
TRUE,72,15+15,1829,1807,22,B19,14,Resign,Black
TRUE,59,15+15,1816,1877,-61,D50,7,Resign,White
TRUE,57,15+15,1868,1826,42,A36,8,Out of Time,White
TRUE,29,15+15,1821,1838,-17,C00,7,Resign,White
TRUE,46,15+15,1851,1803,48,A43,4,Resign,Black
TRUE,178,15+15,1861,1910,-49,D10,5,Resign,Black
TRUE,44,15+15,1886,1836,50,C00,3,Resign,Black
TRUE,66,5+5,2102,1816,286,B50,5,Mate,Black
FALSE,34,5+5,2105,1816,289,B90,11,Resign,White
FALSE,71,5+5,1816,2105,-289,A85,5,Resign,Black
FALSE,26,5+5,2105,1816,289,C06,15,Resign,White
FALSE,90,5+5,1816,2105,-289,A85,5,Resign,Black
TRUE,60,5+5,2052,1797,255,A43,2,Resign,Black
TRUE,37,5+5,2047,1802,245,B13,7,Resign,White
TRUE,60,5+5,1807,2042,-235,C89,22,Resign,Black
TRUE,23,10+0,1883,1816,67,B13,5,Resign,White
TRUE,55,4+6,1810,1623,187,C62,6,Resign,White
TRUE,36,8+5,1816,1995,-179,B90,11,Resign,Black
TRUE,121,8+5,1988,1823,165,C53,9,Resign,White
TRUE,80,15+5,1828,2052,-224,B35,14,Resign,Black
TRUE,121,8+5,1809,2059,-250,B90,11,Resign,White
TRUE,24,6+8,1970,1816,154,C02,7,Resign,White
TRUE,24,6+8,1824,1962,-138,B32,8,Resign,Black
TRUE,48,20+2,1828,2072,-244,B12,5,Resign,Black
TRUE,104,15+15,1864,1827,37,D50,7,Draw,Draw
TRUE,135,10+0,1788,1892,-104,D02,3,Mate,White
TRUE,132,10+0,1768,1896,-128,B40,6,Draw,Draw
TRUE,67,10+0,1888,1776,112,D86,13,Resign,White
TRUE,39,10+0,1760,1904,-144,C78,9,Resign,White
TRUE,90,10+0,1756,1897,-141,C50,9,Out of Time,Black
TRUE,96,10+3,1910,1849,61,D35,7,Resign,Black
TRUE,165,10+0,1539,1920,-381,B32,6,Draw,Draw
TRUE,74,10+0,1611,1914,-303,B20,3,Mate,Black
TRUE,113,10+0,1910,1658,252,A85,5,Resign,White
TRUE,102,10+0,1449,1908,-459,B32,6,Out of Time,Black
TRUE,107,10+0,1726,1354,372,C42,6,Mate,White
TRUE,64,10+0,1401,1717,-316,D00,3,Resign,Black
TRUE,85,10+0,1704,1500,204,C50,5,Out of Time,White
TRUE,74,5+30,1035,1703,-668,C22,7,Resign,Black
FALSE,93,10+0,1703,1500,203,C57,11,Mate,White
FALSE,142,10+0,1500,1703,-203,C68,9,Mate,Black
FALSE,79,10+0,1703,1500,203,C42,7,Out of Time,White
TRUE,37,10+0,1141,1762,-621,C33,5,Resign,White
TRUE,42,5+8,1145,1760,-615,C48,7,Resign,Black
TRUE,23,5+5,1758,1166,592,C50,6,Resign,White
FALSE,100,0+30,1466,1501,-35,C50,8,Mate,Black
TRUE,61,10+0,1983,1500,483,C44,5,Mate,White
TRUE,137,180+180,1337,1662,-325,A00,1,Resign,White
TRUE,59,180+180,1500,1500,0,C20,3,Mate,White
TRUE,50,9+10,2003,1985,18,C62,6,Resign,Black
TRUE,37,9+10,1979,1826,153,C70,8,Resign,White
TRUE,63,9+10,1969,1928,41,B12,5,Mate,White
TRUE,52,9+10,1984,1857,127,B57,8,Resign,Black
TRUE,53,9+10,1976,1875,101,C50,6,Mate,White
TRUE,57,9+10,1860,1991,-131,C68,7,Mate,White
TRUE,81,9+10,1984,1846,138,C50,5,Out of Time,White
TRUE,46,9+10,1848,1977,-129,C55,11,Out of Time,Black
TRUE,23,9+8,1969,1871,98,B01,4,Resign,White
TRUE,74,9+8,1947,1958,-11,C44,9,Resign,Black
TRUE,23,9+8,1947,1958,-11,C23,4,Resign,White
FALSE,34,30+0,1500,1947,-447,C42,4,Mate,Black
FALSE,32,30+0,1500,1947,-447,C20,3,Resign,Black
FALSE,26,30+0,1500,1947,-447,C20,3,Out of Time,Black
TRUE,122,15+0,1946,1976,-30,C55,6,Draw,Draw
TRUE,81,15+0,1965,1957,8,B30,5,Resign,White
TRUE,87,5+30,1964,2087,-123,B06,5,Resign,Black
TRUE,58,9+8,1837,1956,-119,A28,7,Resign,Black
TRUE,152,10+3,1837,1948,-111,B30,4,Resign,Black
TRUE,34,12+5,1929,1938,-9,B30,4,Resign,Black
TRUE,74,9+8,1994,1924,70,B20,3,Resign,Black
TRUE,70,9+8,1935,1924,11,B32,7,Resign,Black
TRUE,48,9+8,1938,1923,15,B23,5,Resign,Black
TRUE,94,9+8,1935,1924,11,B46,10,Mate,Black
TRUE,51,9+8,1938,1923,15,B23,4,Resign,Black
TRUE,21,9+8,1913,1849,64,B32,8,Resign,White
TRUE,42,9+8,1901,1918,-17,C55,8,Resign,White
TRUE,89,9+8,1891,1832,59,C55,6,Mate,White
TRUE,78,9+8,1842,1881,-39,B30,5,Resign,Black
TRUE,73,9+8,1870,1839,31,C41,5,Resign,White
TRUE,53,9+8,1860,1801,59,C41,6,Resign,White
TRUE,74,9+8,1871,1878,-7,C00,3,Out of Time,Black
TRUE,43,9+8,1793,1862,-69,A02,1,Resign,Black
TRUE,93,9+8,1864,1786,78,B44,9,Draw,Draw
